RA ,Dec,Total_Radio_Flux,Peak_Radio_Flux,fuv_mag,nuv_mag,fuv_flux,nuv_flux,flux_ap2_24,stell_index_24,flux_prf_70,flux_ap4_70,flux_prf_160,flux_ap3_160,flux_ap2_36_05,stell_36_05,flux_ap2_45_05,stell_45_05,flux_ap2_58_05,stell_58_05,flux_ap2_80_05,stell_80_05,flux_ap2_24_05,stell_24_05,flux_ap1_servs1,flux_ap2_servs1,flux_ap3_servs1,flux_ap4_servs1,flux_ap5_servs1,snr_1_servs1,snr_2_servs1,snr_3_servs1,snr_4_servs1,snr_5_servs1,flux_iso_servs1,snr_iso_servs1,class_star_servs1,flux_ap1_servs2,flux_ap2_servs2,flux_ap3_servs2,flux_ap4_servs2,flux_ap5_servs2,snr_1_servs2,snr_2_servs2,snr_3_servs2,snr_4_servs2,snr_5_servs2,flux_iso_servs2,snr_iso_servs2,class_star_servs2,flux_aper_1_1_servs12,flux_aper_2_1_servs12,flux_aper_3_1_servs12,flux_aper_4_1_servs12,flux_aper_5_1_servs12,snr_1_1_servs12,snr_2_1_servs12,snr_3_1_servs12,snr_4_1_servs12,snr_5_1_servs12,flux_iso_1_servs12,snr_iso_1_servs12,class_star_1_servs12,flux_aper_1_2_servs12,flux_aper_2_2_servs12,flux_aper_3_2_servs12,flux_aper_4_2_servs12,flux_aper_5_2_servs12,snr_1_2_servs12,snr_2_2_servs12,snr_3_2_servs12,snr_4_2_servs12,snr_5_2_servs_12,flux_iso_2_servs12,snr_iso_2_servs12,class_star_2_servs12
242.612,54.177,0.394,0.406,22.5771637,21.4082832,3.38171053,9.923987,1189.98,0.66,0,0,0,0,108.79,0.05,118.71,0.04,64.67,0.04,381.34,0.23,1189.98,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.1,106,116,121.2,122.7,177.7,200.2,195,163.1,126.8,116.3,142,0.68,107.6,116.8,126.6,135.1,135.7,162.5,184.3,181.8,153.7,120.2,128.1,134.8,0.34
242.61,53.702,1.707,1.059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.61,54.608,4.137,5.707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.611,54.992,2.442,2.871,-999,23.5229,-999,1.41527128,0,0,0,0,0,0,16.19,0.08,24.01,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8,20.7,20.9,21.3,19.8,45.2,45.7,38.4,29,20.1,18.4,39.6,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.607,54.327,0.497,0.682,22.3266716,21.090786,4.25924826,13.2948971,4326.23,0.88,29.46,27.32,0,0,216.37,0.04,219.57,0.09,183.24,0.11,877.1,0.87,4326.23,0.88,191.3,209.9,242,271.3,294.3,227.6,266.2,286.8,266,229.5,312.8,177.3,0.04,207.2,223.1,248.8,277.8,292.8,284.2,324.3,339.6,305.5,251.1,297.2,201,0.14,191.3,209.9,242,271.3,294.3,227.6,266.2,286.8,266,229.5,312.8,177.3,0.04,207.2,223.1,248.8,277.8,292.8,284.2,324.3,339.6,305.5,251.1,297.2,201,0.14
242.605,53.78,1.268,0.644,0,0,0,0,5014.06,0.02,75.52,88.02,332.28,240.79,609.01,0.03,401.89,0.03,508.75,0,2451.43,0.03,5014.06,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.594,54.504,15.229,17.406,0,0,0,0,0,0,0,0,0,0,21.49,0.95,22.33,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2,20.8,21.4,22.1,21.1,38.1,37.9,32.5,24.9,17.7,20.2,32.1,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.597,54.5,10.674,8.77,0,0,0,0,385.69,0.52,0,0,0,0,29.46,0.16,32.02,0.69,-99,-9,75.48,0.26,385.69,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,28.4,31.7,37,41.1,41.8,53.7,57.9,56.4,47.1,36.2,38.8,48.2,0.04,23.5,26.6,31.7,35.1,36,45.3,49.8,48.5,41,31.6,34.5,40.4,0.03,28.4,31.7,37,41.1,41.8,53.7,57.9,56.4,47.1,36.2,38.8,48.2,0.04
242.597,54.058,3.133,3.321,0,0,0,0,0,0,0,0,0,0,148.44,0.03,102.95,0.02,63,0.05,0,0,0,0,70.9,77.8,90.6,96.9,93,182.9,200.4,200.2,174,162.3,81.9,174.8,0.15,49.7,54.4,62.6,67.5,67.1,101.4,111.1,108.9,93.3,79.8,58.3,91,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.598,55.017,1.137,1.344,0,0,0,0,0,0,0,0,0,0,43.21,0.15,27.75,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.9,28,29.5,31.2,31,48.5,49.4,43.6,34.3,25.5,27.6,40.7,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.596,55.024,0.63,0.565,-999,24.94493,-999,0.381969064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,3.1,3.3,4.2,4.2,9.8,9.8,8.3,7.8,5.7,2.6,10.8,0.16,7.5,8.4,10.1,10.9,11.4,16.6,17.8,17.3,13.8,10.6,8.7,18.1,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.591,53.798,1.482,1.104,0,0,0,0,0,0,0,0,0,0,15.07,0.53,16.92,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.59,54.033,0.756,0.638,0,0,0,0,388.86,0.47,0,0,0,0,11.64,0.03,16.53,0.57,0,0,0,0,388.86,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9,18.2,19.1,20,18.8,41,40.4,35,27.3,19.9,16.9,34.7,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.59,54.598,1.263,1.559,-999,21.7794819,-999,7.05028868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.587,54.65,13.755,17.968,-999,21.7134342,-999,7.49248362,3013.87,0.03,22.39,30.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.591,54.93,0.409,0.603,-999,24.32913,-999,0.673515737,0,0,0,0,0,0,81.73,0.98,53.34,0.97,32.5,0.06,0,0,0,0,52.3,56.8,62.4,64.5,66.7,90.2,98.5,91.3,72.9,56.9,60.4,75.9,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,52.3,56.8,62.4,64.5,66.7,90.2,98.5,91.3,72.9,56.9,60.4,75.9,0.24,57,61.5,66.8,70.5,71.8,115.8,124.3,115.8,92.7,71.7,66.5,87.1,0.11
242.588,54.087,0.56,0.704,23.2020283,22.028511,1.90191221,5.60525274,0,0,0,0,0,0,144.61,0.03,114.06,0.04,80.92,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,13.3,14.5,16.1,16.7,24.1,24.1,21.6,18,14.2,13.6,21.6,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.579,54.053,2.349,2.494,0,0,0,0,0,0,0,0,0,0,276.11,0.04,229.2,0.03,141.39,0.03,97.92,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.58,54.365,1.238,1.665,-999,21.482729,-999,9.266331,1585.31,0.84,34.68,15.99,154.44,95.52,207.76,0.96,204.17,0.98,189.44,0.04,787.79,0.91,1585.31,0.84,122.8,119.2,113.5,110.9,108.8,220.7,227.5,203.1,175.4,144.5,87.7,172.1,0.99,109.7,112,101.1,97.8,96.1,192.5,207.3,203.2,182.6,120.2,61.5,180.5,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.575,54.392,0.823,0.987,0,0,0,0,2273.14,0.96,0,0,0,0,36,0.89,58.41,0.86,135.88,0.37,375.88,0.96,2273.14,0.96,15.4,15.9,16.2,16.1,15.6,36,36,29.7,22.4,16.1,14.6,30.4,0.78,7.6,8,8.7,9.2,9.7,17.2,17.3,15.9,12.6,10.2,7.3,17.1,0.67,15.4,15.9,16.2,16.1,15.6,36,36,29.7,22.4,16.1,14.6,30.4,0.78,18,18.3,18.9,20,20.4,40.5,39.9,33.9,26.6,20.3,17,34,0.91
242.572,53.915,3.954,4.032,0,0,0,0,0,0,0,0,0,0,30.04,0.27,33.36,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7,16.8,18.9,19.9,20.8,38.4,39.9,37,30.2,23.2,13.3,37.9,0.94,17.9,19,20.1,20.6,20.8,32.4,33.5,31.3,24.8,18.8,14.8,30.2,0.86
242.572,53.7,1.297,1.299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.573,54.514,0.744,0.487,0,0,0,0,0,0,0,0,0,0,18.43,0.07,18.78,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7,22.5,25.4,28.6,30.4,38.8,40.6,37.7,31.7,25.3,23.4,33.5,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.569,54.029,3.747,3.82,0,0,0,0,1524.79,0.9,0,0,0,0,13.23,0.01,17.33,0.37,0,0,0,0,1524.79,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3,17.7,21.8,26.3,28.9,37.6,42.2,42.9,38.4,31.8,37.2,42.6,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.571,54.116,0.393,0.457,0,0,0,0,0,0,0,0,0,0,49.98,0.51,42.13,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.2,40.5,43.8,47.7,48.9,67.9,71,64.6,52.3,40.4,45.8,54,0.37,46.5,49.5,54.2,57.4,60.6,101.6,107.4,98.8,80.6,64.5,60.2,73.4,0.65,38.2,40.5,43.8,47.7,48.9,67.9,71,64.6,52.3,40.4,45.8,54,0.37
242.566,53.877,2.12,1.787,0,0,0,0,0,0,0,0,0,0,57.58,0.97,45.19,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.9,44.1,45.6,46.6,46,107.3,109.3,96.7,75,56.1,41,90.6,0.98,55.5,57.4,59.8,60.3,60.1,113.2,118.3,104.6,81.7,61.3,54.7,92.9,0.98,42.9,44.1,45.6,46.6,46,107.3,109.3,96.7,75,56.1,41,90.6,0.98
242.565,54.104,0.847,0.428,0,0,0,0,1110.82,0.65,48.37,39.82,0,0,87.29,0.03,84.85,0.6,120.09,0.2,349.86,0.93,0,0,35.9,36.9,39,45.2,50.5,104.6,106.3,93.1,82.4,69,50.2,79.8,0.09,91.8,97.5,106.8,117.3,118.7,144.8,157.3,152.5,130,101.8,104.1,117.9,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.562,53.953,0.704,0.657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5,2.4,2,1.6,7,6.4,4.9,2.9,1.8,1.8,7.3,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.563,54.936,0.656,0.895,-999,24.1948738,-999,0.7621669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,8,8.9,8.9,8.5,15.3,15.8,14,10.4,7.3,7.4,15.6,0.02,8.6,9.2,9.6,10.2,9.6,16.9,17.1,14.6,11.4,7.9,8.5,16.5,0.66
242.563,54.971,0.837,0.766,-999,25.5102444,-999,0.226935208,508.46,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.1,64.4,67,68.5,66.4,141.9,148.4,134,104.5,77,62.1,112.2,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.559,54.004,0.774,0.661,0,0,0,0,0,0,0,0,0,0,13,0.84,16.29,0.52,0,0,47.88,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,2.4,2.2,1.1,0.7,5.7,5.6,4.1,1.5,0.7,1.6,6.2,0.06,7.1,7.5,8.3,9.8,11.1,17.2,17.3,15.4,14,11.9,8.5,17.8,0.21,9.5,9.7,10.4,10.5,11,21.3,21.1,18.8,14.2,11.5,9.2,20.3,0.9
242.553,54.825,0.836,1.312,0,0,0,0,0,0,0,0,0,0,90.87,0.22,61.77,0.78,0,0,48.84,0.46,0,0,146.2,163.2,200.2,230.2,247.2,192.1,222.6,245.4,229.9,200.2,241.4,184,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,82.9,88.9,101.2,113.6,122.7,128.2,141.2,140.6,124.3,103.4,114.4,106.2,0.06,56.9,63,72.1,82.6,88.2,130,143.4,142.5,124.9,101.7,82.6,106.7,0.04
242.556,54.074,4.459,4.801,-999,24.3358421,-999,0.66936487,0,0,0,0,0,0,11.84,0.06,17.1,0.64,0,0,0,0,0,0,23.3,24.2,25,24.8,24.5,52.6,53,44.6,33.2,24.5,21.9,45.2,0.96,14.9,15.1,15.1,14.3,13.4,27.6,27.1,22.4,15.8,11.2,12.5,25.9,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.556,55.113,1.005,0.704,0,0,0,0,2602.99,0.41,22.62,39.03,0,0,104.02,0.72,94.09,0.08,75.86,0.05,204.4,0.14,0,0,94.6,102.4,112.9,113.9,108.4,151.1,170.5,169.1,158.3,148.5,92.8,161.2,0.94,89.5,95.1,100,97.9,92.7,131.3,142.5,138.7,131,108.7,79.4,136.7,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.556,55.372,2.336,1.559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.553,54.592,4.673,6.222,-999,24.7776012,-999,0.445614636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.55,54.74,0.503,0.661,0,0,0,0,879.18,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,2.9,2.7,2.3,2.4,8.2,7.8,5.6,3.6,2.7,1.9,8.5,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,50.8,52.9,55.7,56.7,57,120.4,126.6,111.4,87.4,66.2,52.7,89.6,0.96,65.7,69.8,73.1,75.7,74.7,105.8,114.2,103.5,81.5,60.9,69,86.2,0.77
242.549,54.328,0.35,0.439,-999,24.1483421,-999,0.7955416,583.89,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.7,37.8,41.8,42.8,43.1,96.3,103.3,94.3,73.1,54.5,39.3,79.4,0.27,14.9,14.9,14.4,14.4,15.3,32.2,30.8,26.5,20.4,16.1,11.5,29.5,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.536,54.132,3.71,3.586,-999,23.5297642,-999,1.40635169,0,0,0,0,0,0,74.69,0.75,61.24,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.8,62.7,67.9,72.8,72.9,95.3,99.9,94.2,77.3,58.8,68.1,73.3,0.58,67.9,71.9,79.1,83.5,84.7,136.4,147.7,138.9,114.9,89,80.3,102.7,0.48,59.8,62.7,67.9,72.8,72.9,95.3,99.9,94.2,77.3,58.8,68.1,73.3,0.58
242.533,54.135,4.362,1.948,0,0,0,0,0,0,0,0,0,0,37.69,0.97,21.72,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.1,23.4,23.3,22.8,20.1,42.2,41.5,34.5,25.2,16.6,20.7,35.5,0.91,34.8,35.6,36.2,35.1,34.4,81.4,81.7,68.5,50.7,37,32.9,61.1,0.98,23.1,23.4,23.3,22.8,20.1,42.2,41.5,34.5,25.2,16.6,20.7,35.5,0.91
242.54,54.128,2.959,1.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,7.5,7.2,7.6,8.2,12.2,12.3,10,7.8,6.5,5.6,12.7,0.56,4.5,4.6,5.6,6.5,6,13.1,12.8,12.4,11,7.6,4.2,13.6,0.62,3.3,3.1,3.6,5,5.3,6.2,5.6,5.3,5.4,4.3,1.9,6.2,0.69
242.54,54.546,0.597,0.782,-999,23.36308,-999,1.63971293,0,0,0,0,0,0,49.5,0.92,34.8,0.75,0,0,0,0,0,0,49.6,50.9,52.8,53.8,53.6,124.8,127.6,111.4,87,67.6,48.9,95.9,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.536,53.842,1.119,0.674,0,0,0,0,696.6,0.09,0,0,0,0,69.95,0.08,69.89,0.13,67.99,0,51.76,0.42,696.6,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.532,54.843,0.528,0.516,-999,23.4596043,-999,1.50023091,415.44,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.531,54.696,0.531,0.514,0,0,0,0,0,0,0,0,0,0,40.41,0.42,49.05,0.43,0,0,0,0,-99,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,7.7,7.8,7.9,7.7,15.7,16.2,13.6,10.4,7.6,5.9,16.1,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.53,54.108,0.413,0.499,24.62227,-999,0.514154732,-999,3284.4,0.94,0,0,0,0,38.47,0.94,90.59,0.96,271.91,0.83,737.34,0.92,3284.4,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.526,54.308,0.758,1.066,0,0,0,0,633.65,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.5,77.7,78.7,78.7,78.8,138.6,144.1,127.4,100.8,78.5,72.7,105.7,0.98,16.3,17.3,18.7,21.3,22,33.2,33.6,29.7,25.2,19.6,18.4,28.8,0.89,19.2,19.9,21.9,24.9,26.8,40.5,40.8,36.1,31,25.6,22.8,33.8,0.89,16.3,17.3,18.7,21.3,22,33.2,33.6,29.7,25.2,19.6,18.4,28.8,0.89
242.526,54.152,0.37,0.522,-999,22.7781639,-999,2.81017947,1458.71,0.46,24.48,-0.41,0,0,121.92,0.96,127.86,0.59,103.25,0.18,328.27,0.34,1458.71,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.3,121.7,129.6,134.9,137.4,230.9,249.9,237.3,198.9,157.1,134.3,161.5,0.94,121.9,127.1,133.6,140.4,141.6,170.5,184.3,175,144.4,112.7,135.1,122.2,0.79
242.524,54.174,1.075,0.443,18.4997883,17.91061,144.5728,248.745651,5693.92,0.02,106.6,105.37,559.26,453.37,686.77,0.03,467.42,0.03,423.39,0,1825.51,0.14,5693.92,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.521,55.163,1.215,1.249,0,0,0,0,2371.5,0.45,37.12,23.77,164.97,167.43,197.11,0.98,156.42,0.6,212.87,0.47,311.54,0.57,2371.5,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.521,54.585,0.515,0.503,0,0,0,0,890.23,0.86,0,0,0,0,122.26,0.98,85.13,0.88,116.26,0.47,95.39,0.42,890.23,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.518,54.873,0.512,0.432,-999,22.362896,-999,4.11946869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.3,3.7,3.8,2.8,6.4,6.6,6,4.6,2.4,2.2,7,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.3,3.7,3.8,2.8,6.4,6.6,6,4.6,2.4,2.2,7,0.38,5,5.4,5.8,5.8,6.1,14.5,15.2,14.1,10,7.8,4.4,15,0.52
242.511,54.277,29.962,23.491,-999,23.53692,-999,1.39711213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.513,54.608,0.56,0.706,20.7698231,20.2713032,17.86787,28.2799225,1252.34,0.93,0,0,0,0,213.62,0.19,213.15,0.07,189.16,0.02,480.03,0.02,1252.34,0.93,245.8,259.5,281.6,294,296.5,277.7,319,333.4,293.6,237,289,229.3,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.508,55.005,1.673,0.779,-999,24.4670734,-999,0.5931579,0,0,0,0,0,0,68.98,0.5,44.01,0.45,0,0,0,0,0,0,64.7,67.5,71.7,75.1,74.3,131.6,140.7,127.2,103.7,78.3,70.1,103,0.52,55.8,59.3,68.4,73.2,73.3,111.4,118.2,117,106.8,91.1,61.8,107.9,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.503,53.879,4.258,3.302,0,0,0,0,0,0,0,0,0,0,193.17,0.51,143.63,0.14,112.2,0.26,65.11,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,14.3,14.9,15,16,26.9,28.3,25.8,20.1,16.7,12.2,27.3,0.4,10.3,11.3,11.9,11.9,12.4,22.1,23.2,22,17.3,13.8,9.6,22.7,0.04
242.502,54.449,0.446,0.59,0,0,0,0,0,0,0,0,0,0,16.71,0.91,18.28,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.502,55.246,5.372,5.061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.5,54.035,0.517,0.571,0,0,0,0,0,0,0,0,0,0,11.16,0.7,12.65,0.65,0,0,0,0,0,0,4.6,5.3,6.1,6.2,5,9.9,10.8,9.7,7.4,4.4,4.8,11.2,0.01,8.1,8.7,9.1,9.1,8,17.6,17.9,15.6,11.7,7.8,7.5,17.3,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.496,55.011,22.86,19.872,23.0916672,22.4458256,2.105403,3.81653619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.495,55.005,17.603,21.198,23.7719631,23.0738525,1.12516713,2.140221,0,0,0,0,0,0,13.29,0.82,15.6,0.64,0,0,0,0,0,0,19.2,21.4,25.4,29.3,31.9,44.9,48.9,47,40.8,33.4,26.5,40.6,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.498,54.613,0.699,0.686,20.68214,20.0929222,19.3707085,33.3296356,2204.08,0.37,19.95,20.45,0,0,155.4,0.03,150.37,0.03,125.95,0,811.19,0.03,2204.08,0.37,123.4,150.3,203.3,244,257.4,199.4,249.1,299.7,292.2,241.7,254.3,217,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.495,53.823,6.701,5.746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2,10.3,9.8,8.8,7.4,19.8,19.1,15,9.9,6.3,8.2,18.3,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
